name,Control,H3.3 KD1,RefID
Gtf2f2,K4,K4,NM_026816
Rabl2,K4,K4,NM_026817
Mlh1,K4,K4,NM_026810
Hddc3,K4,K4,NM_026812
Ppp6r2,K4,K4,NM_026813
Map3k12,K4,K4,NM_009582
Dnajc2,K4,K4,NM_009584
Kcnh8,K4,K4,NM_001031811
Smg1,K4,K4,NM_001031814
Fance,K4,K4,NR_028297
Fance,K4,K4,NR_028296
1700084E18Rik,K4,K4,NR_028299
2610306M01Rik,K4,K4,NR_028298
Thumpd3,K4,K4,NM_008188
Gstm2,K4,K4,NM_008183
Gss,K4,K4,NM_008180
Gtf2h1,K4,K4,NM_008186
Cfap20,K4,K4,NM_008187
Gstm6,K4,K4,NM_008184
Gstt1,K4,K4,NM_008185
Gm10941,K4,K4,NR_026944
E330013P04Rik,K4,,NR_026942
Sumf1,K4,K4,NM_145937
AF357399,K4,K4,NR_028129
Snord68,K4,K4,NR_028128
St6gal1,K4,K4,NM_145933
Slc51a,K4,K4,NM_145932
Zc3h7a,K4,K4,NM_145931
AW549877,K4,K4,NM_145930
2310001K24Rik,K4,K4,NR_028122
Mgarp,K4,K4,NR_028121
2310068J16Rik,K4,K4,NR_028124
Arrdc4,K4,K4,NM_025549
Tbcb,K4,K4,NM_025548
Mterf3,K4,K4,NM_025547
Rsl1d1,K4,K4,NM_025546
Aptx,K4,K4,NM_025545
Mrps15,K4,K4,NM_025544
Mcts2,K4,K4,NM_025543
Rtf2,K4,K4,NM_025542
Asf1a,K4,K4,NM_025541
Hdc,K4,,NM_008230
Hdgf,K4,K4,NM_008231
Hdgfl1,K4,K4,NM_008232
Hdgfl2,K4,K4,NM_008233
Hells,K4,K4,NM_008234
Hes2,K4,K4,NM_008236
Hes3,K4,K4,NM_008237
Mir106b,K4,K4,NR_029658
Mir130b,K4,K4,NR_029659
Mir301,K4,,NR_029652
Mir302a,K4,K4,NR_029653
Mir106a,K4,K4,NR_029657
Ccdc160,K4,K4,NM_001034059
Plekhb1,K4,K4,NM_001163182
Plekhb1,K4,K4,NM_001163183
Cdhr4,K4,K4,NM_001122635
Plekhb1,K4,K4,NM_001163186
Plekhb1,K4,K4,NM_001163187
Plekhb1,K4,K4,NM_001163184
Plekhb1,K4,K4,NM_001163185
Tnnt2,K4,K4,NM_001130179
Tnnt2,K4,K4,NM_001130178
Zfp207,K4,K4,NM_001130171
Zfp207,K4,K4,NM_001130170
Tnnt2,K4,K4,NM_001130177
Tnnt2,K4,K4,NM_001130175
Tnnt2,K4,K4,NM_001130174
Rpf1,K4,K4,NM_027332
Mapk8ip3,K4,K4,NM_001163451
Trpc4ap,K4,K4,NM_001163452
Mapk8ip3,K4,K4,NM_001163453
Prorsd1,K4,K4,NM_001163454
Tbck,K4,K4,NM_001163455
Mettl7a1,K4,K4,NM_027334
2210016F16Rik,K4,K4,NM_027335
Vps36,K4,K4,NM_027338
Rbfox1,K4,K4,NM_021477
Cysltr1,K4,K4,NM_021476
Efemp2,K4,K4,NM_021474
Akr1a1,K4,K4,NM_021473
Rnase4,K4,K4,NM_021472
Rnf32,K4,K4,NM_021470
Tulp1,K4,K4,NM_021478
Adgre5,K4,K4,NM_001163030
Adgre5,K4,K4,NM_001163031
Pds5b,K4,K4,NM_175310
Zfp513,K4,K4,NM_175311
Eef1d,K4,K4,NM_029663
Rbmxl2,K4,K4,NM_029660
Ipo11,K4,K4,NM_029665
Dnajc18,K4,K4,NM_029669
Trappc9,K4,K4,NM_180662
Myl7,K4,K4,NM_022879
Trappc4,K4,K4,NM_021789
Sap30,K4,K4,NM_021788
Poc5,K4,K4,NM_026173
Decr1,K4,K4,NM_026172
Nvl,K4,K4,NM_026171
Ergic1,K4,K4,NM_026170
Gpalpp1,K4,K4,NM_026177
Pdcl,K4,K4,NM_026176
Sf3a1,K4,K4,NM_026175
Eif4g3,K4,K4,NM_172703
Zmpste24,K4,K4,NM_172700
Oscp1,K4,K4,NM_172701
Ppp1cb,K4,K4,NM_172707
Dnajc11,K4,K4,NM_172704
Phf13,K4,K4,NM_172705
Dok7,K4,K4,NM_172708
Otop1,K4,K4,NM_172709
Prr3,K4,K4,NM_001165892
Pde4a,K4,K4,NM_183408
Cox6b2,K4,K4,NM_183405
Kctd21,K4,K4,NM_001039039
Chdh,K4,K4,NM_001136240
Ttc4,K4,K4,NM_028209
Ptar1,K4,K4,NM_028208
Wdr89,K4,K4,NM_028203
Klhl40,K4,K4,NM_028202
Slx4ip,K4,K4,NM_028201
Vps9d1,K4,K4,NM_028200
Dusp3,K4,K4,NM_028207
Apoc1,K4,K4,NM_007469
Cercam,K4,K4,NM_207298
Arhgap12,K4,K4,NM_001039692
Kpna4,K4,K4,NM_008467
Gusb,K4,K4,NM_010368
Zfp689,K4,K4,NM_175163
Stox2,K4,K4,NM_175162
Zdhhc1,K4,K4,NM_175160
Asb15,K4,K4,NM_080847
Socs4,K4,K4,NM_080843
Nfkb1,K4,K4,NM_008689
Nek8,K4,K4,NM_080849
Wdr5,K4,K4,NM_080848
Ap1m2,K4,K4,NM_001110300
Keap1,K4,K4,NM_001110306
Zfp869,K4,K4,NM_001039965
Keap1,K4,K4,NM_001110305
Magi1,K4,K4,NM_010367
Zfp426,K4,K4,NM_001110309
Dpy19l3,K4,K4,NM_178704
Zfp592,K4,K4,NM_178707
Grsf1,K4,K4,NM_178700
Lrrc8d,K4,K4,NM_178701
Radil,K4,K4,NM_178702
Slc6a1,K4,K4,NM_178703
Emid1,K4,K4,NM_080595
Pcid2,K4,K4,NM_178708
Rnf214,K4,K4,NM_178709
Ube2v2,K4,K4,NM_001159351
Pde4dip,K4,K4,NM_177145
Tmem251,K4,K4,NM_177140
Slc41a1,K4,K4,NM_173865
Gpt2,K4,K4,NM_173866
Rcc2,K4,K4,NM_173867
Ctsw,K4,K4,NM_009985
Zfp651,K4,K4,NM_001166644
Zfp882,K4,K4,NM_001166645
Pcyt1a,K4,K4,NM_009981
Bcas3,K4,K4,NM_001166643
Ctsd,K4,K4,NM_009983
Rrbp1,K4,K4,NM_133626
Dap3,K4,K4,NM_001164533
Tfeb,K4,K4,NM_001161722
Tfeb,K4,K4,NM_001161723
Ilk,K4,K4,NM_001161724
Ltbp1,K4,K4,NM_019919
Mcoln3,K4,K4,NM_134160
Fut10,K4,K4,NM_134161
Mbnl3,K4,K4,NM_134163
Tyw5,K4,K4,NM_001114102
Pik3cd,K4,K4,NM_001164051
Pik3cd,K4,K4,NM_001164050
Csrp2,K4,K4,NM_007792
Smc3,K4,K4,NM_007790
Csrp1,K4,K4,NM_007791
Thumpd2,K4,K4,NM_028138
Snord69,K4,K4,NR_028531
Lrr1,K4,K4,NM_001081406
Nat8f1,K4,K4,NM_023160
Mrpl4,K4,K4,NM_023167
Mgat5,K4,K4,NM_145128
Wdr70,K4,K4,NM_001081402
Zfp157,K4,K4,NM_028130
Cdc26,K4,K4,NM_139291
Ece2,K4,K4,NM_139293
Reep6,K4,K4,NM_139292
Mcfd2,K4,K4,NM_139295
Braf,K4,K4,NM_139294
Wnt9a,K4,K4,NM_139298
Krt20,K4,,NM_023256
Armcx2,K4,K4,NM_001166398
Rab3a,K4,K4,NM_001166399
4931428F04Rik,K4,K4,NM_001166394
Armcx2,K4,K4,NM_001166397
Ptp4a3,K4,K4,NM_001166390
Epb41l1,K4,K4,NM_013510
Epb41l4a,K4,K4,NM_013512
Stom,K4,K4,NM_013515
Dmtn,K4,K4,NM_013514
Mir760,K4,K4,NR_030439
Mir672,K4,K4,NR_030430
Mir670,K4,K4,NR_030431
Mir763,K4,K4,NR_030434
Uckl1os,K4,K4,NR_027290
A230020J21Rik,K4,K4,NR_027298
Cfap74,K4,K4,NM_001166029
Camta1,K4,K4,NM_001166021
Arfgap2,K4,K4,NM_001166024
Tars2,K4,K4,NM_001163617
Ascl4,K4,K4,NM_001163614
Tars2,K4,K4,NM_001163618
Tars2,K4,K4,NM_001163619
Mier2,K4,K4,NM_027422
Polr3b,K4,K4,NM_027423
Gba,K4,K4,NM_001077411
Arpin,K4,K4,NM_027420
Ints2,K4,K4,NM_027421
Myh9,K4,K4,NM_022410
Fbxo39,K4,K4,NM_001099688
Slc13a2,K4,K4,NM_022411
Rufy2,K4,K4,NM_027425
Itm2b,K4,K4,NM_008410
Jrk,K4,K4,NM_008415
Junb,K4,K4,NM_008416
Gsta4,K4,K4,NM_010357
Naa15,K4,K4,NM_053089
Ifitm5,K4,K4,NM_053088
Gsg1,K4,K4,NM_010352
Haspin,K4,K4,NM_010353
Grin2c,K4,K4,NM_010350
Loxl4,K4,K4,NM_053083
Tspan4,K4,K4,NM_053082
Fancg,K4,K4,NM_053081
Nolc1,K4,K4,NM_053086
Tcf23,K4,K4,NM_053085
Gstm3,K4,K4,NM_010359
Pax4,K4,K4,NM_001159925
Dalrd3,K4,K4,NM_026378
Ahctf1,K4,K4,NM_026375
Ilf2,K4,K4,NM_026374
Sfr1,K4,K4,NM_026377
Borcs5,K4,K4,NM_026371
Kat8,K4,K4,NM_026370
Cdk2ap2,K4,K4,NM_026373
Cpne6,K4,K4,NM_001146183
Mtss1,K4,K4,NM_001146180
Map7d1,K4,K4,NM_144941
Csad,K4,,NM_144942
Lgi2,K4,K4,NM_144945
Rbm7,K4,K4,NM_144948
Zfp688,K4,K4,NM_026999
Snx6,K4,K4,NM_026998
Sat2,K4,K4,NM_026991
Dnajc24,K4,K4,NM_026992
Naxd,K4,K4,NM_026995
Trpc5,K4,,NM_009428
Tpt1,K4,K4,NM_009429
Traf2,K4,K4,NM_009422
Traf4,K4,K4,NM_009423
Traf1,K4,K4,NM_009421
Trh,K4,K4,NM_009426
Tob1,K4,K4,NM_009427
Traf6,K4,K4,NM_009424
Cry1,K4,K4,NM_007771
Cryga,K4,K4,NM_007774
Crygc,K4,K4,NM_007775
Crygd,K4,K4,NM_007776
Cryge,K4,K4,NM_007777
1700019D03Rik,K4,K4,NM_144953
Ppil2,K4,K4,NM_144954
Cyp27a1,K4,K4,NM_024264
Ipo4,K4,K4,NM_024267
Rps25,K4,K4,NM_024266
Armt1,K4,K4,NM_024261
Vps50,K4,K4,NM_024260
Mxra8,K4,K4,NM_024263
Smg8,K4,K4,NM_024262
Arl2bp,K4,K4,NM_024269
Eif4a1,K4,K4,NM_144958
Crls1,K4,K4,NM_001024385
Wbp1l,K4,K4,NM_146099
Fads1,K4,K4,NM_146094
Cbwd1,K4,K4,NM_146097
Abhd17b,K4,K4,NM_146096
Atl3,K4,K4,NM_146091
Ubxn1,K4,K4,NM_146093
Taf6l,K4,K4,NM_146092
Mcfd2,K4,K4,NM_176808
6530411M01Rik,K4,K4,NR_027881
Vaultrc5,K4,K4,NR_027885
Elp5,K4,K4,NR_027884
Snhg17,K4,K4,NR_027887
Dhrs13,K4,K4,NM_183286
Accs,K4,K4,NM_183220
Usp24,K4,K4,NM_183225
Ten1,K4,K4,NM_027107
Avpi1,K4,K4,NM_027106
Rwdd2a,K4,K4,NM_027100
1700030J22Rik,K4,K4,NM_027103
Dnase1l1,K4,K4,NM_027109
Rusc2,K4,K4,NM_199057
Ippk,K4,K4,NM_199056
Map10,K4,K4,NM_028908
Gcc1,K4,K4,NM_028900
Hsf2bp,K4,K4,NM_028902
Rmi1,K4,K4,NM_028904
Dpp8,K4,K4,NM_028906
Syngr1,K4,K4,NM_207708
Elmo2,K4,K4,NM_207706
Sphk2,K4,K4,NM_203280
Zfp617,K4,K4,NM_133358
Krt75,K4,K4,NM_133357
Sumo2,K4,K4,NM_133354
Grid2ip,K4,K4,NM_133355
Tm9sf3,K4,K4,NM_133352
Mapre3,K4,K4,NM_133350
Prss8,K4,K4,NM_133351
Nr5a1,K4,K4,NM_139051
Csnk1d,K4,K4,NM_139059
B4galt3,K4,K4,NM_020579
Ehd3,K4,K4,NM_020578
Xrcc2,K4,K4,NM_020570
Aurkc,K4,K4,NM_020572
March7,K4,K4,NM_020575
As3mt,K4,K4,NM_020577
Psors1c2,K4,K4,NM_020576
Abraxas2,K4,K4,NM_198017
Slain1,K4,K4,NM_198014
Tex30,K4,K4,NM_029368
Ankrd17,K4,K4,NM_198010
E430018J23Rik,K4,K4,NM_198011
Chmp4b,K4,K4,NM_029362
Tm4sf5,K4,,NM_029360
Kxd1,K4,K4,NM_029366
Med25,K4,K4,NM_029365
Gns,K4,K4,NM_029364
Rnf135,K4,K4,NM_028019
Xrcc4,K4,K4,NM_028012
Endod1,K4,K4,NM_028013
Tom1l1,K4,K4K27,NM_028011
Nanog,K4,K4,NM_028016
Napg,K4,K4,NM_028017
Tmem94,K4,K4,NM_028014
Cers5,K4,K4,NM_028015
Pqlc3,K4,K4,NM_172574
Cmtm7,K4,K4,NM_133978
Ano10,K4,K4,NM_133979
Fbf1,K4,K4,NM_172571
Engase,K4,K4,NM_172573
Rhbdf2,K4,K4,NM_172572
Armc6,K4,K4,NM_133972
Cog4,K4,K4,NM_133973
Ankrd10,K4,K4,NM_133971
Sipa1l1,K4,,NM_172579
Mis18bp1,K4,K4,NM_172578
Cdcp1,K4,K4,NM_133974
Trip12,K4,K4,NM_133975
5430405H02Rik,K4,K4,NR_015591
4930442L01Rik,K4,K4,NR_015596
Srrm4os,K4,K4,NR_015595
2310030G06Rik,K4,K4,NM_025865
Cttnbp2nl,K4,K4,NM_001163333
Cttnbp2nl,K4,K4,NM_001163332
R3hdml,K4,K4,NM_001099331
Med6,K4,K4,NM_027213
Pus1,K4,K4,NM_001025561
Pus1,K4,K4,NM_001025562
Chka,K4,K4,NM_001025566
Ndufs5-ps,K4,K4,NR_002445
Bcap31,K4,K4,NM_012060
Srrt,K4,K4,NM_001109910
Hnrnpm,K4,K4,NM_001109913
Nos3,K4,K4,NM_008713
Nnt,K4,K4,NM_008710
Zfp638,K4,K4,NM_008717
Notch3,K4,K4,NM_008716
Ints6,K4,K4,NM_008715
Notch1,K4,K4,NM_008714
Npas1,K4,K4,NM_008718
Txndc12,K4,K4,NM_025334
Tmem167,K4,K4,NM_025335
Chchd3,K4,K4,NM_025336
Akr7a5,K4,K4,NM_025337
Hsd17b14,K4,K4,NM_025330
Gng11,K4,K4,NM_025331
Akt1,K4,K4,NM_001165894
Sdhaf2,K4,K4,NM_025333
Aurkaip1,K4,K4,NM_025338
Tmem42,K4,K4,NM_025339
Ddr1,K4,K4,NM_172962
Mtcl1,K4,K4,NM_172963
Adck5,K4,K4,NM_172960
Abat,K4,K4,NM_172961
Sh3rf2,K4,K4,NM_172966
4930503L19Rik,K4,K4,NM_172967
Arhgap28,K4,K4,NM_172964
Sap130,K4,K4,NM_172965
Cyld,K4,K4,NM_001128169
4933407K13Rik,K4,K4,NR_029443
2810454H06Rik,K4,K4,NR_029441
2010320M18Rik,K4,K4,NR_029440
E130317F20Rik,K4,K4,NR_029447
6230400D17Rik,K4,K4,NR_029446
4930579K19Rik,K4,K4,NR_029444
Tbc1d10c,K4,K4,NM_178650
Srgap3,K4,K4,NM_080448
Clta,K4,K4,NM_001080384
Clta,K4,K4,NM_001080385
Clta,K4,K4,NM_001080386
Srsf10,K4,K4,NM_001080387
Mark2,K4,K4,NM_001080388
Mark2,K4,K4,NM_001080389
Fbxw2,K4,K4,NM_001164769
Fbxw2,K4,K4,NM_001164768
Taz,K4,K4,NM_181516
Map1a,K4,K4,NM_032393
Trim72,K4,K4,NM_001079932
Jmjd4,K4,K4,NM_178659
Kcnn1,K4,K4,NM_032397
Rimbp2,K4,K4,NM_001081388
Irs4,K4,K4,NM_010572
Irs1,K4,K4,NM_010570
Irs3,K4,K4,NM_010571
Zfp777,K4,K4,NM_001081382
Elp6,K4,K4,NM_001081381
Hyal2,K4,K4,NM_010489
Pcdh11x,K4,K4,NM_001081385
Eif6,K4,K4,NM_010579
Gpr19,K4,K4,NM_001167696
Ilrun,K4,K4,NM_001044719
Zfp41,K4,K4,NM_001044718
Elavl1,K4,K4,NM_010485
Gpr19,K4,K4,NM_001167693
Slc29a3,K4,K4,NM_023596
Wdr31,K4,K4,NM_023597
Dut,K4,K4,NM_023595
Slc7a6os,K4,K4,NM_001007567
Pnmal1,K4,,NM_001007569
Zfp251,K4,K4,NM_001007568
Asb4,K4,K4,NM_023048
Slc15a3,K4,,NM_023044
Xpo7,K4,K4,NM_023045
Asb1,K4,K4,NM_023046
Gfer,K4,K4,NM_023040
Pex19,K4,K4,NM_023041
Recql,K4,K4,NM_023042
Prnd,K4,K4,NM_023043
Nr2c1,K4,K4,NM_011629
Top2a,K4,K4,NM_011623
Tom1,K4,K4,NM_011622
Top3b,K4,K4,NM_011624
Tmem165,K4,K4,NM_011626
Ccdc57,K4,K4,NM_027745
Lrrfip2,K4,K4,NM_027742
Poc1b,K4,K4,NM_027740
Taf3,K4,K4,NM_027748
Pdxk-ps,K4,K4,NR_027316
Sparc,K4,K4,NM_009242
Usp5,K4,K4,NM_013700
Zfp30,K4,K4,NM_013705
Nr2e3,K4,,NM_013708
Sh3yl1,K4,K4,NM_013709
Ciart,K4,K4,NM_001033302
Gmps,K4,K4,NM_001033300
Shb,K4,K4,NM_001033306
5330417C22Rik,K4,K4,NM_001033304
Ndufb6,K4,K4,NM_001033305
Themis2,K4,K4,NM_001033308
Iffo2,K4,K4,NM_183148
Zfp598,K4,K4,NM_183149
Zfp691,K4,K4,NM_183140
Elfn2,K4,K4,NM_183141
Alg11,K4,K4,NM_183142
Inpp5a,K4,K4,NM_183144
Zfp748,K4,K4,NM_183145
Zfp729a,K4,K4,NM_183146
Sprn,K4,K4,NM_183147
Eln,K4,K4,NM_007925
Ell,K4,K4,NM_007924
Emd,K4,K4,NM_007927
Aimp1,K4,K4,NM_007926
Elf3,K4,K4,NM_007921
Elf1,K4,K4,NM_007920
Elk4,K4,K4,NM_007923
Elk1,K4,K4,NM_007922
Mark2,K4,K4,NM_007928
Htr6,K4,K4,NM_021358
Gm14124,K4,K4,NM_001142410
Drg2,K4,K4,NM_021354
Crybb3,K4,K4,NM_021352
Cyp2t4,K4,K4,NM_001100184
1190007I07Rik,K4,K4,NM_001135567
1190007I07Rik,K4,K4,NM_001135569
1190007I07Rik,K4,K4,NM_001135568
Flnc,K4,K4,NM_001081185
Akirin1,K4,K4,NM_023423
Col4a3bp,K4,K4,NM_023420
Stpg2,K4,K4,NM_198659
Hjurp,K4,K4,NM_198652
Iars2,K4,K4,NM_198653
Nsl1,K4,K4,NM_198654
Gm5148,K4,K4,NM_198657
Alms1,K4,K4,NM_145223
B3gnt7,K4,K4,NM_145222
Appl1,K4,K4,NM_145221
Appl2,K4,K4,NM_145220
AY074887,K4,K4,NM_145229
Med8,K4,K4,NM_020000
Glmp,K4,K4,NM_020003
Rec8,K4,K4,NM_020002
Kat2b,K4,K4,NM_020005
Kat2a,K4,K4,NM_020004
Mbnl1,K4,K4,NM_020007
Cdc42ep4,K4,K4,NM_020006
Mtor,K4,K4,NM_020009
Acin1,K4,K4,NM_001085473
Acin1,K4,K4,NM_001085472
Snord52,K4,K4,NR_028527
Uhrf1,K4,K4,NM_001111080
Cdkn2aipnl,K4,K4,NM_029976
Polq,K4,K4,NM_029977
Dcst1,K4,K4,NM_029974
Fam57b,K4,K4,NM_029978
Trim35,K4,K4,NM_029979
Hyi,K4,K4,NR_003946
Scrib,K4,K4,NM_134089
Rcbtb2,K4,K4,NM_134083
Dnajc9,K4,K4,NM_134081
Flnb,K4,K4,NM_134080
Fam83h,K4,K4,NM_134087
Slc38a1,K4,K4,NM_134086
Ppif,K4,K4,NM_134084
Vsir,K4,K4,NM_028732
Esyt2,K4,K4,NM_028731
Pex26,K4,K4,NM_028730
Grip1,K4,K4,NM_028736
Ttc21a,K4,K4,NM_028735
Steap2,K4,K4,NM_028734
Map2k7,K4,K4,NM_001042557
Rpf2,K4,K4,NM_001042556
Apaf1,K4,K4,NM_001042558
Wdr7,K4,K4,NM_001014981
Urgcp,K4,K4,NM_001077661
Fars2,K4,K4,NM_001039189
Bicd2,K4,K4,NM_001039180
Ceacam1,K4,,NM_001039186
Ceacam1,K4,,NM_001039187
Cep350,K4,K4,NM_001039184
Ceacam1,K4,,NM_001039185
Tcf3,K4,K4,NM_011548
Tfeb,K4,K4,NM_011549
Tcap,K4,K4,NM_011540
Tcea1,K4,K4,NM_011541
Tcea3,K4,K4,NM_011542
Skp1a,K4,K4,NM_011543
Stub1,K4,K4,NM_019719
Arl3,K4,K4,NM_019718
Kcmf1,K4,K4,NM_019715
Atl2,K4,K4,NM_019717
Orc6,K4,K4,NM_019716
Rbms2,K4,K4,NM_019711
Smc1a,K4,K4,NM_019710
Rassf1,K4,K4,NM_019713
Rbx1,K4,K4,NM_019712
Pqlc1,K4,K4,NM_001164424
Zfp280b,K4,K4,NM_177475
Pum3,K4,K4,NM_177474
Tmem191c,K4,K4,NM_177473
Slx4,K4,K4,NM_177472
Ccdc69,K4,K4,NM_177471
Fnip2,K4,K4,NM_001162999
Eml2,K4,K4,NM_001162996
Trp53i11,K4,K4,NM_001025246
Galnt15,K4,K4,NM_030166
1110038B12Rik,K4,K4,NR_015536
Anxa5,K4,K4,NM_009673
Ankfy1,K4,K4,NM_009671
Ank3,K4,K4,NM_009670
Ap1g1,K4,K4,NM_009677
Aox1,K4,K4,NM_009676
Anxa7,K4,K4,NM_009674
Ap2m1,K4,K4,NM_009679
Ap1m2,K4,K4,NM_009678
Gpn1,K4,K4,NM_133756
Ppp1r18,K4,K4,NM_001146710
Ppp1r18,K4,K4,NM_001146711
Fbxw7,K4,K4,NM_080428
Tamm41,K4,K4,NM_026894
Tatdn3,K4,K4,NM_026895
Med27,K4,K4,NM_026896
Haghl,K4,K4,NM_026897
Ngdn,K4,K4,NM_026890
Cdan1,K4,K4,NM_026891
Eif1b,K4,K4,NM_026892
Dcaf12,K4,K4,NM_026893
Wdr53,K4,K4,NM_026898
Ssu72,K4,K4,NM_026899
Hps6,K4,K4,NM_176785
Zar1,K4,K4,NM_174877
Atg4b,K4,K4,NM_174874
Atg4a,K4,K4,NM_174875
Slc26a1,K4,K4,NM_174870
Dhx33,K4,K4,NM_178367
Zfp369,K4,K4,NM_178364
Pacsin1,K4,K4,NM_178365
Ylpm1,K4,K4,NM_178363
Depdc5,K4,K4,NM_177786
Dock5,K4,K4,NM_177780
Ubr3,K4,K4,NM_177783
Prex1,K4,K4,NM_177782
Ncam1,K4,K4,NM_001113204
Actl7b,K4,K4,NM_025271
Pcbd1,K4,K4,NM_025273
Atp6v0e,K4,K4,NM_025272
Amz2,K4,K4,NM_025275
Dppa5a,K4,K4,NM_025274
Gng10,K4,K4,NM_025277
Evpl,K4,K4,NM_025276
Hnrnpk,K4,K4,NM_025279
Gng12,K4,K4,NM_025278
Gch1,K4,K4,NM_008102
Gcm1,K4,K4,NM_008103
Gdf1,K4,K4,NM_008107
Gcnt2,K4,K4,NM_008105
Gdf3,K4,K4,NM_008108
Gdf5,K4,K4,NM_008109
Nanos1,K4,K4,NM_178421
Nlrx1,K4,K4,NM_178420
Gpa33,K4,K4,NM_021610
Qser1,K4,K4,NM_001123327
Eme2,K4,K4,NM_001163102
Ppp1r36,K4,K4,NM_001163103
Tent5d,K4,K4,NM_001163104
Ndufs5,K4,K4,NM_001030274
Map6,K4,K4,NM_001043355
Zfp788,K4,K4,NM_023363
Perp,K4,K4,NM_022032
Prim1,K4,K4,NM_008921
Prim2,K4,K4,NM_008922
Prkar1b,K4,K4,NM_008923
Prkcsh,K4,K4,NM_008925
Map2k1,K4,K4,NM_008927
Oxct2a,K4,K4,NM_022033
Dnajc3,K4,K4,NM_008929
Fam117b,K4,K4,NM_001037725
Creb1,K4,K4,NM_001037726
Adam15,K4,K4,NM_001037722
Adcy7,K4,K4,NM_001037723
Atp5g2,K4,K4,NM_026468
Prorsd1,K4,K4,NM_026465
Wdr55,K4,K4,NM_026464
Rps27l,K4,K4,NM_026467
Akap9,K4,K4,NM_194462
Fn3krp,K4,K4,NM_181420
Supv3l1,K4,K4,NM_181423
Mtg2,K4,K4,NM_181424
Tm7sf3,K4,K4,NM_026281
Mxra7,K4,K4,NM_026280
Samd8,K4,K4,NM_026283
Spc24,K4,K4,NM_026282
Mettl8,K4,K4,NM_145524
P2rx3,K4,K4,NM_145526
Madd,K4,K4,NM_145527
Trub2,K4,K4,NM_145520
Plpp7,K4,K4,NM_145521
Rabepk,K4,K4,NM_145522
Gca,K4,K4,NM_145523
Ccsap,K4,K4,NM_028536
Atg13,K4,K4,NM_145528
Cstf3,K4,K4,NM_145529
1700065D16Rik,K4,K4,NM_028533
Ube3b,K4,K4,NM_054093
Necab2,K4,K4,NM_054095
Pip4k2c,K4,K4,NM_054097
Tirap,K4,K4,NM_054096
1110038F14Rik,K4,K4,NM_054099
Steap4,K4,K4,NM_054098
Uaca,K4,K4,NM_028283
Pcbd2,K4,K4,NM_028281
Mfap3,K4,K4,NM_180599
Zup1,K4,K4,NM_028287
Pacs1,K4,K4,NM_153129
Bbs5,K4,K4,NM_028284
Klhl12,K4,K4,NM_153128
Enah,K4,K4,NM_001083121
Enah,K4,K4,NM_001083120
Shisa4,K4,K4,NM_175259
Rapgef6,K4,K4,NM_175258
Sec24a,K4,K4,NM_175255
Arid2,K4,K4,NM_175251
Zfp934,K4,K4,NM_175252
Ssrp1,K4,K4,NM_182990
Lactb2,K4,K4,NM_145381
Fam193b,K4,K4,NM_145382
Slc17a7,K4,K4,NM_182993
Arl5a,K4,K4,NM_182994
Ccp110,K4,K4,NM_182995
Zfp692,K4,K4,NM_182996
Prkab2,K4,K4,NM_182997
Wtip,K4,K4,NM_207212
Mycbp2,K4,K4,NM_207215
Exoc5,K4,K4,NM_207214
Fam234a,K4,K4,NM_207217
Oard1,K4,K4,NM_207219
Taf4b,K4,K4,NM_001100449
Cacna1a,K4,K4,NM_007578
Arhgap1,K4,K4,NM_001145902
Btbd6,K4,K4,NM_001145900
Pcif1,K4,K4,NM_146129
Dlgap4,K4,K4,NM_146128
Rabgap1,K4,K4,NM_146121
Gsn,K4,K4,NM_146120
Cacnb4,K4,,NM_146123
Dennd1a,K4,K4,NM_146122
Arhgap1,K4,K4,NM_146124
Fam110a,K4,K4,NM_146127
Sord,K4,K4,NM_146126
Cabp2,K4,K4,NM_001160253
Cabp2,K4,K4,NM_001160252
Ubap1,K4,K4,NM_023305
Kif2c,K4,K4,NM_134471
Phax,K4,K4,NM_019996
Supt20,K4,K4,NM_019995
Ralgapa1,K4,K4,NM_019994
Aldh9a1,K4,K4,NM_019993
Stard10,K4,K4,NM_019990
Pnkd,K4,K4,NM_019999
Alg2,K4,K4,NM_019998
Trim6,K4,K4,NM_001013616
Zfand1,K4,K4,NM_025512
Exosc3,K4,K4,NM_025513
Scn3b,K4,K4,NM_153522
Lrrc41,K4,K4,NM_153521
Insig1,K4,K4,NM_153526
Tmem41b,K4,K4,NM_153525
Gramd1c,K4,K4,NM_153528
Dyrk2,K4,K4,NM_001014390
Zfp985,K4,K4,NM_001014397
Adgrf3,K4,K4,NM_001014394
Caprin1,K4,K4,NM_001111292
Caprin1,K4,K4,NM_001111291
Caprin1,K4,K4,NM_001111290
Oas1g,K4,K4,NM_011852
Nr0b2,K4,K4,NM_011850
Eif2b5,K4,K4,NM_172265
Phyhd1,K4,K4,NM_172267
Ppp1r9b,K4,K4,NM_172261
Cep68,K4,K4,NM_172260
Kdm1b,K4,K4,NM_172262
Vps18,K4,K4,NM_172269
Nup214,K4,K4,NM_172268
Tor1aip1,K4,K4,NM_001160019
Tor1aip1,K4,K4,NM_001160018
Gjb3,K4,K4,NM_001160012
Gnb1,K4,K4,NM_001160017
Gnb1,K4,K4,NM_001160016
Glis2,K4,K4,NM_031184
Akap12,K4,K4,NM_031185
Tfap4,K4,K4,NM_031182
Myog,K4,K4,NM_031189
Rnf4,K4,K4,NM_011278
Rnf7,K4,K4,NM_011279
