name,Control,H3.3 KD1,RefID
Meis1,K4K27,K4K27,NM_010789
Sp9,K4K27,K4K27,NM_001005343
Gabra4,K4K27,K4K27,NM_010251
Gabra1,K4K27,K4K27,NM_010250
Prrx1,K4K27,K4K27,NM_011127
Tanc2,K4K27,K4K27,NM_181071
Tmem229a,K4K27,K4K27,NM_177013
Fam181b,K4K27,K4K27,NM_021427
Bcl6,K4K27,K4K27,NM_009744
Bcl2,K4K27,K4,NM_009741
Hr,K4K27,K4,NM_021877
Lpin2,K4K27,K4K27,NM_022882
Lmo4,K4K27,K4,NM_001161770
Wnt2,K4K27,K4K27,NM_023653
Cthrc1,K4K27,K4,NM_026778
Dlk2,K4K27,K4K27,NM_207666
Kit,K4K27,K4,NM_021099
Gsx2,K4K27,K4K27,NM_133256
Zfp521,K4K27,K4K27,NM_145492
Pcdha2,K4K27,K4,NM_198117
Ankrd53,K4K27,K4,NM_029245
Pygo1,K4K27,K4K27,NM_028116
Amer2,K4K27,K4K27,NM_028113
Cbln2,K4K27,K4K27,NM_172633
Mark1,K4K27,K4,NM_145515
Adarb1,K4K27,K4,NR_004429
Rem1,K4K27,K4,NM_009047
Pphln1,K4K27,K4,NM_175363
Peli2,K4K27,K4,NM_033602
Lrrtm3,K4K27,K27,NM_178678
Slc35f1,K4K27,K4K27,NM_178675
Irx4,K4K27,K4K27,NM_018885
Ptpro,K4K27,K4,NM_001164401
Hipk2,K4K27,K4K27,NM_010433
Tfap2a,K4K27,K4K27,NM_001122948
Hic1,K4K27,K4,NM_010430
Hipk3,K4K27,K4,NM_010434
Pitpnm3,K4K27,K4,NM_001081641
Mkrn3,K4K27,K4,NM_011746
Adrb1,K4K27,K4,NM_007419
Igfbpl1,K4K27,K4K27,NM_018741
Fzd6,K4K27,K4K27,NM_001162494
Foxi3,K4K27,K4K27,NM_001101464
Kcnv1,K4K27,K4,NM_026200
Hoxc11,K4K27,K4K27,NM_001024842
Fgfr1,K4K27,K4,NM_001079908
Fgfr1,K4K27,K4,NM_001079909
Ptger4,K4K27,K4,NM_001136079
Meis2,K4K27,K4K27,NM_001136072
Abca5,K4K27,K4K27,NM_147219
Them7,K4K27,K4,NM_001159638
Atp6v1c2,K4K27,K4,NM_001159632
Celf4,K4K27,K4K27,NM_133195
Npffr2,K4K27,K4,NM_133192
Col8a2,K4K27,K4,NM_199473
Tnfrsf21,K4K27,K4,NM_178589
Plxna4,K4K27,K4K27,NM_175750
Zfp608,K4K27,K4K27,NM_175751
Coro6,K4K27,K4K27,NM_139129
Coro6,K4K27,K4K27,NM_139128
Adgrl3,K4K27,K4,NM_198702
Trak2,K4K27,K4,NM_172406
Sim2,K4K27,K4K27,NM_011377
Sim1,K4K27,K4K27,NM_011376
St3gal5,K4K27,K4K27,NM_011375
St8sia1,K4K27,K4,NM_011374
Ube2j1,K4K27,K4K27,NM_019586
Scin,K4K27,K4,NM_009132
Nab1,K4K27,K4K27,NM_008667
Cd302,K4K27,K4K27,NM_025422
Ryr2,K4K27,K4,NM_023868
Mfap3l,K4K27,K4,NM_027756
Irx6,K4K27,K4,NM_022428
Gpr88,K4K27,K4K27,NM_022427
Bambi,K4K27,K4,NM_026505
Kctd8,K4K27,K4,NM_175519
Fam171b,K4K27,K4K27,NM_175514
Zfp804a,K4K27,K4K27,NM_175513
Unc80,K4K27,K4,NM_175510
Fam78a,K4K27,K4,NM_175511
Slc39a8,K4K27,K4K27,NM_001135149
Tulp4,K4K27,K4K27,NM_001103181
Gm10190,K4K27,K4K27,NR_028385
Dlx6os2,K4K27,K4K27,NR_002839
Npy5r,K4K27,K4,NM_016708
Nes,K4K27,K4,NM_016701
Mapk8,K4K27,K4K27,NM_016700
Bcl11a,K4K27,K4K27,NM_016707
Kif21a,K4K27,K4,NM_016705
0610040J01Rik,K4K27,K4K27,NM_029554
Foxg1,K4K27,K4K27,NM_001160112
Sdk1,K4K27,K4K27,NM_177879
Zmynd15,K4K27,K4,NM_001029929
H2ac1,K4K27,K4,NM_175658
Pip5k1b,K4K27,K4,NM_008846
Pip4k2a,K4K27,K4K27,NM_008845
Lepr,K4K27,K4K27,NM_010704
Cnmd,K4K27,K4,NM_010701
Lef1,K4K27,K4K27,NM_010703
Sypl2,K4K27,K4,NM_008596
Met,K4K27,K4K27,NM_008591
Foxd2,K4K27,K4K27,NM_008593
Foxc1,K4K27,K4K27,NM_008592
Cbln1,K4K27,K4,NM_019626
Lrrc58,K4K27,K4,NM_177093
Msrb3,K4K27,K4,NM_177092
Lefty2,K4K27,K4,NM_177099
H2aw,K4K27,K4,NM_178218
Fosl2,K4K27,K4K27,NM_008037
Aff2,K4K27,K4,NM_008032
C630043F03Rik,K4K27,K4,NR_027923
Msx1os,K4K27,K4K27,NR_027920
Cd83,K4K27,K4K27,NM_009856
Fgfr3,K4K27,K4K27,NM_001163216
Fgfr3,K4K27,K4K27,NM_001163217
Prrxl1,K4K27,K4K27,NM_001001796
Osbp2,K4K27,K4,NM_152818
Pcdh8,K4K27,K4K27,NM_021543
Cryba2,K4K27,K4K27,NM_021541
Rnf130,K4K27,K4K27,NM_021540
Scn5a,K4K27,K4,NM_021544
Qrfpr,K4K27,K4K27,NM_198192
Lmo4,K4K27,K4,NM_001161769
Galnt6,K4K27,K4,NM_001161767
Il15ra,K4K27,K4K27,NM_133836
Rdh10,K4K27,K4,NM_133832
Batf3,K4K27,K4K27,NM_030060
Cavin3,K4K27,K4,NM_028444
Gpr150,K4K27,K4K27,NM_175495
Oat,K4K27,K4K27,NM_016978
Arsi,K4K27,K4K27,NM_001038499
Syt10,K4K27,K4K27,NM_018803
Syt6,K4K27,K4,NM_018800
Syt7,K4K27,K4,NM_018801
Hs3st3b1,K4K27,K4K27,NM_018805
Ptf1a,K4K27,K4K27,NM_018809
Dab1,K4K27,K4,NM_177259
Pkib,K4K27,K4,NM_001039051
Notch2,K4K27,K4,NM_010928
Nkx3-1,K4K27,K4,NM_010921
Nkx2-6,K4K27,,NM_010920
Neo1,K4K27,K4K27,NM_001042752
Frmpd1,K4K27,K4,NM_001081172
6430548M08Rik,K4K27,K4,NM_001163762
6430548M08Rik,K4K27,K4,NM_001163761
Dusp16,K4K27,K4,NM_001048054
Podxl2,K4K27,K4,NM_176973
Brsk2,K4K27,K4,NM_001009930
Myo10,K4K27,K4,NM_019472
Tns1,K4K27,K4K27,NM_027884
Fgf8,K4K27,K4K27,NM_010205
Rasgrf1,K4K27,K4K27,NM_011245
Sox21,K4K27,K4K27,NM_177753
Cnksr2,K4K27,K4,NM_177751
Arl8a,K4K27,K4,NM_026823
Add3,K4K27,K4K27,NM_001164099
Golga7b,K4K27,K4,NM_027694
Hmgn3,K4K27,K4K27,NM_026122
Erich5,K4K27,K4K27,NM_173421
Thsd7b,K4K27,K4,NM_172485
Fzd10,K4K27,K4,NM_175284
Mir9-3,K4K27,K4K27,NR_029818
Snap91,K4K27,K4K27,NM_013669
AW551984,K4K27,K4,NM_178737
Pdgfra,K4K27,K4K27,NM_011058
St8sia5,K4K27,K4,NM_013666
Mfsd6,K4K27,K4K27,NM_178081
Fa2h,K4K27,K4,NM_178086
Map3k20,K4K27,K4,NM_178084
Sycp2,K4K27,K4K27,NM_177191
Dennd5b,K4K27,K4K27,NM_177192
Islr2,K4K27,K4,NM_177193
Rspo2,K4K27,K4K27,NM_172815
Enox1,K4K27,K4,NM_172813
Cd34,K4K27,K4,NM_133654
Rspo1,K4K27,K4,NM_138683
Lrrc4,K4K27,K4,NM_138682
Col4a1,K4K27,K4,NM_009931
Irf4,K4K27,K4,NM_013674
Sptb,K4K27,K4K27,NM_013675
H1f4,K4K27,K4K27,NM_015787
Qpct,K4K27,K4K27,NM_027455
Dusp2,K4K27,K4,NM_010090
Ebf2,K4K27,K4K27,NM_010095
Ebf3,K4K27,K4K27,NM_010096
Kcnj8,K4K27,K4K27,NM_008428
Kcnc1,K4K27,K4,NM_008421
Kcnj2,K4K27,K4,NM_008425
Kcnj4,K4K27,K4,NM_008427
Kcnj3,K4K27,K4,NM_008426
Gp1bb,K4K27,K4,NM_010327
Col1a2,K4K27,K4,NM_007743
Map3k8,K4K27,K4,NM_007746
Nkx2-2,K4K27,K4K27,NM_010919
Fbln7,K4K27,K4K27,NM_024237
Bmp2k,K4K27,K4,NM_080708
Lrrfip1,K4K27,K4,NM_001111312
Cntnap1,K4K27,K4,NM_016782
Itgb3,K4K27,K4K27,NM_016780
Nptx2,K4K27,K4K27,NM_016789
Pacsin3,K4K27,K4,NM_030880
Jdp2,K4K27,K4,NM_030887
Cgas,K4K27,K4K27,NM_173386
Gnas,K4K27,K4,NM_201616
Prlhr,K4K27,K4K27,NM_201615
Zfp536,K4K27,K4K27,NM_172385
Ecpas,K4K27,K4,NM_172381
Nol4,K4K27,K4K27,NM_001161483
Nfib,K4K27,K4K27,NM_001113209
Nipal4,K4K27,K4K27,NM_172524
Arhgap29,K4K27,K4,NM_172525
Ttbk1,K4K27,K4,NM_001162864
Sox6,K4K27,K4K27,NM_001025559
Gprin1,K4K27,K4K27,NM_012014
Pde4dip,K4K27,K4,NM_001110163
Sgk3,K4K27,K4K27,NM_177547
Ntn1,K4K27,K4K27,NM_008744
Ntrk2,K4K27,K4K27,NM_008745
Ntrk3,K4K27,K4K27,NM_008746
Ntsr2,K4K27,K4,NM_008747
Tc2n,K4K27,K4K27,NM_001082976
Stau2,K4K27,K4K27,NM_025303
Scrt2,K4K27,K4,NM_001160410
Ier5,K4K27,K4K27,NM_010500
A530058N18Rik,K4K27,K4,NR_028423
Dsp,K4K27,K4K27,NM_023842
Trp53bp1,K4K27,K4,NM_013735
Sowaha,K4K27,K4K27,NM_183173
Rbfox3,K4K27,K4,NM_001024931
Ntn4,K4K27,K4K27,NM_021320
Fezf2,K4K27,K4K27,NM_080433
Shisal2b,K4K27,K4,NM_029984
Rab11fip5,K4K27,K4,NM_177466
Otud7a,K4K27,K4,NM_130880
Hoxaas3,K4K27,K4K27,NR_015611
9530059O14Rik,K4K27,K4K27,NR_015610
Gm6762,K4K27,K4,NM_001167603
Lgr5,K4K27,K4K27,NM_010195
Fgf11,K4K27,K4,NM_010198
Alpk1,K4K27,K4K27,NM_027808
Tgfb1,K4K27,K4,NM_011577
Tgfbr3,K4K27,K4K27,NM_011578
Garem1,K4K27,K4K27,NM_001033445
Prok2,K4K27,K4K27,NM_001037539
Adcy1,K4K27,K4,NM_009622
Adcy8,K4K27,K4K27,NM_009623
Adm,K4K27,K4,NM_009627
Vstm2a,K4K27,K4K27,NM_145967
Atoh8,K4K27,K4K27,NM_153778
Hrh1,K4K27,K4,NM_008285
Adam10,K4K27,K4K27,NM_007399
Acvr2a,K4K27,K4,NM_007396
Smoc2,K4K27,K4K27,NM_022315
Ppp3cc,K4K27,K4K27,NM_008915
Prss23,K4K27,K4K27,NM_029614
Dnaja4,K4K27,K4K27,NM_021422
Adgra2,K4K27,K4,NM_054044
Osr2,K4K27,K4K27,NM_054049
Bhmt2,K4K27,K4K27,NM_022884
Ephx3,K4K27,K4,NM_001033163
Slc22a23,K4K27,K4,NM_001033167
Mindy2,K4K27,K4,NM_172772
Sez6,K4K27,K4K27,NM_021286
Sptbn2,K4K27,K4,NM_021287
Pphln1,K4K27,K4,NM_001083114
March3,K4K27,K4,NM_177115
Bcan,K4K27,K4,NM_001109758
Sv2b,K4K27,K27,NM_001109753
Barx1,K4K27,K4K27,NM_007526
Mnx1,K4K27,K4K27,NM_019944
Sv2b,K4K27,K4K27,NM_153579
Parp12,K4K27,K4,NM_172893
Slc6a11,K4K27,K4K27,NM_172890
Elovl4,K4K27,K4K27,NM_148941
Grem1,K4K27,K4K27,NM_011824
Gpc6,K4K27,K4K27,NM_011821
Impdh1,K4K27,K4,NM_011829
Gria2,K4K27,K4K27,NM_013540
Chn2,K4K27,K4K27,NM_001163640
Cyp46a1,K4K27,K4,NM_010010
Dab1,K4K27,K4,NM_010014
Dapk2,K4K27,K4,NM_010019
Pde1c,K4K27,K4,NM_011054
Pde3b,K4K27,K4K27,NM_011055
St8sia4,K4K27,K4,NM_009183
Mir124a-2,K4K27,K4K27,NR_029814
Mir9-1,K4K27,K4K27,NR_029817
Six1,K4K27,K4K27,NM_009189
Ube2e1,K4K27,K4,NM_009455
Cables1,K4K27,K4,NM_001146287
Msx3,K4K27,K4K27,NM_010836
Msx1,K4K27,K4K27,NM_010835
Susd3,K4K27,K4,NM_025491
Irf8,K4K27,K4K27,NM_008320
Id3,K4K27,K4K27,NM_008321
Ido1,K4K27,K4,NM_008324
Henmt1,K4K27,K4,NM_025723
Foxd2os,K4K27,K4K27,NR_030721
Zdhhc23,K4K27,K4K27,NM_001007460
Tbx3,K4K27,K4,NM_198052
Fam135a,K4K27,K4K27,NM_026604
Elovl7,K4K27,K4K27,NM_029001
Rasgef1c,K4K27,K4,NM_029004
Lvrn,K4K27,K4K27,NM_029008
Arhgap10,K4K27,K4,NM_030113
Hmgn3,K4K27,K4K27,NM_175074
Cacna1c,K4K27,K4K27,NM_001159533
Cacna1c,K4K27,K4K27,NM_001159534
Cacna1c,K4K27,K4K27,NM_001159535
Pcdhga10,K4K27,K4K27,NM_033593
Pcdhga9,K4K27,K4,NM_033592
Pcdhga8,K4K27,K4,NM_033591
Pcdhga12,K4K27,K4,NM_033595
Pcdhga11,K4K27,K4K27,NM_033594
